ID,name,normalized_name,price,approximation,weight_unit,weight,quantity_left,category,query_string_ID,market_ID,created_at,updated_at
408965,Sedita Princezky sušienky s kávovou náplňou 80 g,sedita princezky susienky s kavovou naplnou 80 g,0.79,0,GRAMS,80.0,34,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408966,Sedita Rodinné Club karamelové 160.8 g,sedita rodinne club karamelove 160.8 g,1.19,0,GRAMS,160.8,16,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408967,Sedita Rodinné Club maslové 168 g,sedita rodinne club maslove 168 g,1.19,0,GRAMS,168.0,7,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408968,Sedita Rodinné Polomáčané sušienky horké 100 g,sedita rodinne polomacane susienky horke 100 g,0.89,0,GRAMS,100.0,21,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408969,Sedita Rodinné Polomáčané sušienky kokosové 100 g,sedita rodinne polomacane susienky kokosove 100 g,0.89,0,GRAMS,100.0,14,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408970,Sedita Rodinné Polomáčané sušienky mliečne 100 g,sedita rodinne polomacane susienky mliecne 100 g,0.89,0,GRAMS,100.0,12,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408971,Sedita Rodinné Srdiečka citrón-kokos 204 g,sedita rodinne srdiecka citron-kokos 204 g,1.49,0,GRAMS,204.0,13,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408972,Sedita Rodinné Srdiečka kakao-kokos 204 g,sedita rodinne srdiecka kakao-kokos 204 g,1.49,0,GRAMS,204.0,12,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408973,Sedita Rodinné Venčeky kakaové 120 g,sedita rodinne venceky kakaove 120 g,0.79,0,GRAMS,120.0,19,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408974,Sedita Rodinné Venčeky s príchuťou vanilky 120 g,sedita rodinne venceky s prichutou vanilky 120 g,0.79,0,GRAMS,120.0,24,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408975,Sedita Romanca klasik 40 g,sedita romanca klasik 40 g,0.45,0,GRAMS,40.0,28,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408976,Sedita Romanca Premium Kakaovo čokoládové sušienky s krémovou lieskovo arašidovou náplňou 38 g,sedita romanca premium kakaovo cokoladove susienky s kremovou lieskovo arasidovou naplnou 38 g,0.55,0,GRAMS,38.0,29,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408977,Sedita Romanca Premium vanilková 38 g,sedita romanca premium vanilkova 38 g,0.55,0,GRAMS,38.0,24,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408978,Sušienky ku kávičke ovsené s kakaom 190g,susienky ku kavicke ovsene s kakaom 190g,1.39,0,GRAMS,190.0,18,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408979,Verbena Sušienky bazové s kúskami amerických brusníc 108 g,verbena susienky bazove s kuskami americkych brusnic 108 g,1.19,0,GRAMS,108.0,16,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408980,Verbena Sušienky levanduľové s kúskami čučoriedok 108 g,verbena susienky levandulove s kuskami cucoriedok 108 g,1.19,0,GRAMS,108.0,11,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408981,Verbena Sušienky rakytníkové s kúskami pomaranča 108 g,verbena susienky rakytnikove s kuskami pomaranca 108 g,1.19,0,GRAMS,108.0,10,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408982,Coop pečivo čajové polomáčané 165g tk,coop pecivo cajove polomacane 165g tk,1.99,0,NONE,-1,29,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408983,Ke kafíčku ovsené sušienky čokol. 220g,ke kaficku ovsene susienky cokol. 220g,1.79,0,GRAMS,220.0,40,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408984,Sušienky Čučoriedka celozrnné s čučoriedkami 50g,susienky cucoriedka celozrnne s cucoriedkami 50g,0.69,0,GRAMS,50.0,26,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408985,Gullón bio Fibre sušienky so 4 dr.cereálií 170g,gullon bio fibre susienky so 4 dr.cerealii 170g,1.89,0,GRAMS,170.0,25,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408986,COOP Venčeky vaječné sušienky obaľované 100g TK,coop venceky vajecne susienky obalovane 100g tk,0.65,0,NONE,-1,57,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408987,COOP Sušienky Cokosky kokos+kakao 200g TK,coop susienky cokosky kokos+kakao 200g tk,1.39,0,NONE,-1,29,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408988,COOP Sušienky Vanilesky vanilka+kakao 200g TK,coop susienky vanilesky vanilka+kakao 200g tk,1.39,0,NONE,-1,25,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408989,COOP Sušienky kokosové 200g TK,coop susienky kokosove 200g tk,1.39,0,NONE,-1,25,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408990,COOP Sušienky polomáčané 100g TK,coop susienky polomacane 100g tk,0.79,0,NONE,-1,30,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408991,COOP Suš.Carmeli s karam.prích..polom.165g Premium,coop sus.carmeli s karam.prich..polom.165g premium,1.29,0,NONE,-1,18,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408992,COOP Cookies čokoládové s belgickou č.150g Premium,coop cookies cokoladove s belgickou c.150g premium,1.59,0,NONE,-1,28,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408993,COOP Cookies s bielou čok. a brusnic. 150g Premium,coop cookies s bielou cok. a brusnic. 150g premium,1.59,0,NONE,-1,18,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408994,COOP Cookies muffin s čokoládou 175g Premium,coop cookies muffin s cokoladou 175g premium,1.89,0,NONE,-1,27,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408995,Milka Tender Cow jemné pečivo s kúskami čokolády 140 g,milka tender cow jemne pecivo s kuskami cokolady 140 g,2.39,0,GRAMS,140.0,22,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408996,MinusL Maslové sušienky polomáčané v mliečnej čokoláde bez laktózy 125 g,minusl maslove susienky polomacane v mliecnej cokolade bez laktozy 125 g,3.49,0,GRAMS,125.0,5,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408997,Milka Choco Brownie jemné pečivo 150 g,milka choco brownie jemne pecivo 150 g,1.95,0,GRAMS,150.0,16,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408998,Bonne Maman Tartaletky s čokoládovou a karamelovou náplňou 135 g,bonne maman tartaletky s cokoladovou a karamelovou naplnou 135 g,2.69,0,GRAMS,135.0,11,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
408999,Bahlsen Hit Vanilla sušienky s náplňou s vanilkovou príchuťou 220 g,bahlsen hit vanilla susienky s naplnou s vanilkovou prichutou 220 g,1.79,0,GRAMS,220.0,28,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409000,Oreo Remix kakaové sušienky s náplňou s vanilkovou a malinovou príchuťou 157 g,oreo remix kakaove susienky s naplnou s vanilkovou a malinovou prichutou 157 g,2.19,0,GRAMS,157.0,21,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409001,Oreo Remix kakaové sušienky s náplňou s vanilkovou a karamelovou príchuťou 157 g,oreo remix kakaove susienky s naplnou s vanilkovou a karamelovou prichutou 157 g,2.19,0,GRAMS,157.0,11,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409002,Milka Choco Jaffa piškóty pomarančové. mliečna čokoláda 147 g,milka choco jaffa piskoty pomarancove. mliecna cokolada 147 g,1.29,0,GRAMS,147.0,29,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409003,Nutella Biscuits 193 g,nutella biscuits 193 g,3.29,0,GRAMS,193.0,19,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409004,Sedita Seditky mini piškóty 70 g,sedita seditky mini piskoty 70 g,0.85,0,GRAMS,70.0,11,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409005,Emco Mysli na Zdraví Ovsené sušienky s kúskami čokolády 15 ks 150 g,emco mysli na zdravi ovsene susienky s kuskami cokolady 15 ks 150 g,1.79,0,GRAMS,150.0,10,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409006,Emco Mysli na Zdraví Ovsené sušienky s lieskovými orechami 150 g,emco mysli na zdravi ovsene susienky s lieskovymi orechami 150 g,1.79,0,GRAMS,150.0,15,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409007,COOP Jednota piškóty okrúhle 250g,coop jednota piskoty okruhle 250g,1.29,0,GRAMS,250.0,62,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409008,Opavia Piškóty 120 g,opavia piskoty 120 g,1.05,0,GRAMS,120.0,9,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409009,Opavia Piškóty 240 g,opavia piskoty 240 g,1.85,0,GRAMS,240.0,16,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409010,Sedita Pafino dlhé piškóty 100 g,sedita pafino dlhe piskoty 100 g,1.39,0,GRAMS,100.0,28,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409011,Sedita Seditky dlhé piškóty bez cukrovej posýpky 2 x 110 g (220 g),sedita seditky dlhe piskoty bez cukrovej posypky 2 x 110 g (220 g),3.39,0,GRAMS,220.0,18,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409012,Sedita Seditky mini piškóty 120 g,sedita seditky mini piskoty 120 g,0.99,0,GRAMS,120.0,21,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409013,Sedita Seditky okrúhle piškóty 240 g,sedita seditky okruhle piskoty 240 g,1.89,0,GRAMS,240.0,14,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409014,Piškóty- celozrn. s probiotickou vlákninou 120g,piskoty- celozrn. s probiotickou vlakninou 120g,1.59,0,GRAMS,120.0,18,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409015,COOP Piškóty 130g TK,coop piskoty 130g tk,0.69,0,NONE,-1,54,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409016,COOP Jednota brusnice v horkej cokolade 150g premium,coop jednota brusnice v horkej cokolade 150g premium,2.29,0,NONE,-1,32,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409017,COOP Jednota čokoláda horká 70% 80g premium,coop jednota cokolada horka 70% 80g premium,1.69,0,NONE,-1,31,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409018,Figaro Horká 43% kakaa 80 g,figaro horka 43% kakaa 80 g,1.39,0,GRAMS,80.0,84,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409019,Figaro horká čokoláda 65% kakaa 80 g,figaro horka cokolada 65% kakaa 80 g,1.39,0,GRAMS,80.0,8,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409020,Figaro Mliečna 80 g,figaro mliecna 80 g,1.39,0,GRAMS,80.0,130,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409021,Figaro mliečna čokoláda s jahodovou náplňou 90 g,figaro mliecna cokolada s jahodovou naplnou 90 g,1.39,0,GRAMS,90.0,80,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409022,Figaro Tatiana mliečna čokoláda s lieskovoorieškovou náplňou 90 g,figaro tatiana mliecna cokolada s lieskovoorieskovou naplnou 90 g,1.39,0,GRAMS,90.0,147,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409023,Kinder Chocolate Tyčinky z mliečnej čokolády s mliečnou náplňou 12 ks 150 g,kinder chocolate tycinky z mliecnej cokolady s mliecnou naplnou 12 ks 150 g,1.69,0,GRAMS,150.0,21,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409024,Čokoláda animal kingdom 15g,cokolada animal kingdom 15g,0.45,0,GRAMS,15.0,47,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409025,Lindt Excellence 70% extra horká čokoláda 100 g,lindt excellence 70% extra horka cokolada 100 g,3.29,0,GRAMS,100.0,9,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409026,Lindt Excellence 85% extra horká čokoláda 100 g,lindt excellence 85% extra horka cokolada 100 g,3.29,0,GRAMS,100.0,26,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409027,Lindt Excellence 90% extra jemná horká čokoláda 100 g,lindt excellence 90% extra jemna horka cokolada 100 g,3.29,0,GRAMS,100.0,22,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409028,Maltesers Mliečna čokoláda s chrumkavým stredom 37 g,maltesers mliecna cokolada s chrumkavym stredom 37 g,0.89,0,GRAMS,37.0,71,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409029,Maltesers Mliečna čokoláda s chrumkavým stredom 68 g,maltesers mliecna cokolada s chrumkavym stredom 68 g,1.99,0,GRAMS,68.0,7,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409030,merci Čokoláda extra horká 72% 100 g,merci cokolada extra horka 72% 100 g,1.69,0,GRAMS,100.0,19,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409031,merci Horká čokoláda plnená marcipánovou náplňou 112 g,merci horka cokolada plnena marcipanovou naplnou 112 g,1.69,0,GRAMS,112.0,23,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409032,merci Jemná smotanová čokoláda 100 g,merci jemna smotanova cokolada 100 g,1.69,0,GRAMS,100.0,28,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409033,merci Mliečna čokoláda s lieskovými orieškami a mandľami 100 g,merci mliecna cokolada s lieskovymi orieskami a mandlami 100 g,1.69,0,GRAMS,100.0,26,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409034,MILKA Biela čokoláda 100g,milka biela cokolada 100g,1.39,0,GRAMS,100.0,17,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409035,Milka Broken Hazelnut 100 g,milka broken hazelnut 100 g,1.69,0,GRAMS,100.0,22,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409036,Milka Bubbly Alpine Milk 90 g,milka bubbly alpine milk 90 g,1.69,0,GRAMS,90.0,35,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409037,Milka Bubbly White 95 g,milka bubbly white 95 g,1.69,0,GRAMS,95.0,23,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409038,Milka Chocolate Dessert 100 g,milka chocolate dessert 100 g,1.39,0,GRAMS,100.0,29,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409039,Milka Cow Spots 100 g,milka cow spots 100 g,1.39,0,GRAMS,100.0,18,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409040,Milka Milkinis čokoládové tyčinky s mliečnou náplňou 87.5 g,milka milkinis cokoladove tycinky s mliecnou naplnou 87.5 g,1.69,0,GRAMS,87.5,30,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409041,Milka Mliečna čokoláda 100 g,milka mliecna cokolada 100 g,1.39,0,GRAMS,100.0,21,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409042,Milka Mliečna čokoláda z alpského mlieka 270 g,milka mliecna cokolada z alpskeho mlieka 270 g,4.49,0,GRAMS,270.0,24,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409043,Milka Mliečna čokoláda z alpského mlieko s celými lieskovými orechami 100 g,milka mliecna cokolada z alpskeho mlieko s celymi lieskovymi orechami 100 g,1.69,0,GRAMS,100.0,26,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409044,Milka Mmmax Choco Jelly mliečna čokoláda s želé 250 g,milka mmmax choco jelly mliecna cokolada s zele 250 g,4.49,0,GRAMS,250.0,10,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409045,Milka Mmmax Luflée Caramel mliečna čokoláda s karamelom 250 g,milka mmmax luflee caramel mliecna cokolada s karamelom 250 g,4.49,0,GRAMS,250.0,10,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409046,Milka Mmmax Nutty Choco Wafer 270 g,milka mmmax nutty choco wafer 270 g,4.49,0,GRAMS,270.0,25,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409047,Milka Mmmax Oreo 300 g,milka mmmax oreo 300 g,4.49,0,GRAMS,300.0,41,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409048,Milka Mmmax Toffee Whole Nuts 300 g,milka mmmax toffee whole nuts 300 g,4.49,0,GRAMS,300.0,10,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409049,Milka Mmmax Triolade 280 g,milka mmmax triolade 280 g,4.49,0,GRAMS,280.0,15,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409050,Milka Noisette 100 g,milka noisette 100 g,1.69,0,GRAMS,100.0,1,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409051,Milka Oreo 100 g,milka oreo 100 g,1.39,0,GRAMS,100.0,63,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409052,Milka Oreo Sandwich mliečna čokoláda a sušienky 92 g,milka oreo sandwich mliecna cokolada a susienky 92 g,1.69,0,GRAMS,92.0,26,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409053,Milka Oreo Strawberry 92 g,milka oreo strawberry 92 g,1.69,0,GRAMS,92.0,14,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409054,Milka Strawberry 100 g,milka strawberry 100 g,1.39,0,GRAMS,100.0,25,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409055,ORION Biela čokoláda 90 g,orion biela cokolada 90 g,1.39,0,GRAMS,90.0,11,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409056,ORION Horká čokoláda 90 g,orion horka cokolada 90 g,1.39,0,GRAMS,90.0,55,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409057,ORION Mliečna čokoláda 90 g,orion mliecna cokolada 90 g,1.39,0,GRAMS,90.0,38,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409058,ORION Mliečna čokoláda karamel sušienka 87 g,orion mliecna cokolada karamel susienka 87 g,1.39,0,GRAMS,87.0,27,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409059,ORION Pepermintky 100 g,orion pepermintky 100 g,1.69,0,GRAMS,100.0,2,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409060,ORION ŠTUDENTSKÁ PEČAŤ biela čokoláda s arašidmi. hrozienkami a želé 170 g,orion studentska pecat biela cokolada s arasidmi. hrozienkami a zele 170 g,2.99,0,GRAMS,170.0,13,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409061,ORION ŠTUDENTSKÁ PEČAŤ Horká čokoláda Caramel & Brownies s kakaovou a karamelovou náplňou 240 g,orion studentska pecat horka cokolada caramel & brownies s kakaovou a karamelovou naplnou 240 g,3.95,0,GRAMS,240.0,51,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409062,ORION ŠTUDENTSKÁ PEČAŤ Caramel & Cookies. čokoláda s kúskami sušienok a karamelovou náplňou 235 g,orion studentska pecat caramel & cookies. cokolada s kuskami susienok a karamelovou naplnou 235 g,3.95,0,GRAMS,235.0,69,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409063,ORION ŠTUDENTSKÁ PEČAŤ horká čokoláda s arašidmi. hrozienkami a želé 170 g,orion studentska pecat horka cokolada s arasidmi. hrozienkami a zele 170 g,1.69,0,GRAMS,170.0,150,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409064,ORION ŠTUDENTSKÁ PEČAŤ horká čokoláda s arašidmi. hrozienkami a želé 260 g,orion studentska pecat horka cokolada s arasidmi. hrozienkami a zele 260 g,3.95,0,GRAMS,260.0,59,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409065,ORION ŠTUDENTSKÁ PEČAŤ Horká čokoláda s arašidmi. hrozienkami a želé 90 g,orion studentska pecat horka cokolada s arasidmi. hrozienkami a zele 90 g,1.59,0,GRAMS,90.0,6,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409066,ORION ŠTUDENTSKÁ PEČAŤ mliečna čokoláda s arašidmi. hrozienkami a želé 170 g,orion studentska pecat mliecna cokolada s arasidmi. hrozienkami a zele 170 g,1.69,0,GRAMS,170.0,129,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409067,ORION ŠTUDENTSKÁ PEČAŤ mliečna čokoláda s arašidmi. hrozienkami a želé 260 g,orion studentska pecat mliecna cokolada s arasidmi. hrozienkami a zele 260 g,3.95,0,GRAMS,260.0,45,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409068,ORION ŠTUDENTSKÁ PEČAŤ mliečna čokoláda s arašidmi. hrozienkami a želé 90g,orion studentska pecat mliecna cokolada s arasidmi. hrozienkami a zele 90g,1.45,0,GRAMS,90.0,12,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409069,ORION ŠTUDENTSKÁ PEČAŤ mliečna čokoláda s arašidmi. želé a kúskami s chuťou hrušiek 170 g,orion studentska pecat mliecna cokolada s arasidmi. zele a kuskami s chutou hrusiek 170 g,2.99,0,GRAMS,170.0,26,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409070,ORION ŠTUDENTSKÁ PEČAŤ mliečna čokoláda s arašidmi. želé a kúskami s chuťou kokosu 170 g,orion studentska pecat mliecna cokolada s arasidmi. zele a kuskami s chutou kokosu 170 g,2.99,0,GRAMS,170.0,36,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409071,ORION ŠTUDENTSKÁ PEČAŤ mliečna čokoláda s arašidmi. želé a kúskami s chuťou malín 170 g,orion studentska pecat mliecna cokolada s arasidmi. zele a kuskami s chutou malin 170 g,2.99,0,GRAMS,170.0,21,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409072,ORION ŠTUDENTSKÁ PEČAŤ mliečna čokoláda s arašidmi. želé a kúskami s chuťou višní 170 g,orion studentska pecat mliecna cokolada s arasidmi. zele a kuskami s chutou visni 170 g,1.69,0,GRAMS,170.0,26,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409073,ORION ŠTUDENTSKÁ PEČAŤ mliečno-biela čokoláda s arašidmi. hrozienkami a želé 170 g,orion studentska pecat mliecno-biela cokolada s arasidmi. hrozienkami a zele 170 g,1.69,0,GRAMS,170.0,67,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409074,ORION ŠTUDENTSKÁ PEČAŤ mliečno-horká čokoláda s arašidmi. hrozienkami a želé 170 g,orion studentska pecat mliecno-horka cokolada s arasidmi. hrozienkami a zele 170 g,2.99,0,GRAMS,170.0,42,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409075,Čokoláda roshen bublinková horká 80g,cokolada roshen bublinkova horka 80g,1.29,0,GRAMS,80.0,10,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409076,Mandle v mliečnej čokoláde 250g,mandle v mliecnej cokolade 250g,4.29,0,GRAMS,250.0,11,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409077,Arašidy v mliečnej čokoláde 250g,arasidy v mliecnej cokolade 250g,3.29,0,GRAMS,250.0,14,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409078,Brusnice v horkej čokoláde 250g,brusnice v horkej cokolade 250g,3.99,0,GRAMS,250.0,9,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409079,Mandle v horkej čokoláde 250g,mandle v horkej cokolade 250g,4.19,0,GRAMS,250.0,16,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
409080,Banán v čokoláde 200g,banan v cokolade 200g,2.19,0,GRAMS,200.0,25,NEURČENÁ,66,3,2024-05-02 19:01:15,2024-05-02 19:01:29
